"","Top","Age","IIa_5Me","IIa_6Me","IIb_5Me","IIb_6Me","IIc_5Me","IIc_6Me","IIIa_5Me","IIIa_6Me","IIIb_5Me","IIIb_6Me","IIIc_5Me","IIIc_6Me","C46","GDGT0","GDGT1","H.GDGT0","OH.GDGT0","GDGT2","H.GDGT1","OH.GDGT1","X2OH.GDGT1","GDGT3","H.GDGT2","OH.GDGT2","GDGT4","Crenarch","Crenarch.p","IIIa_7Me","IIIa_8Me","IIIb_7Me","IIIb_8Me","IIIc_7Me","IIa_7Me","IIa_8Me","IIb_7Me","IIb_8Me","H.1034","H.1034p","H.1034pp","IIc_7Me","H.1032","H.1020","H.1020p","OH.Ia","H.1048","H.1048p","H.1048pp","OH.IIIa","H.1046","OH.IIIb","OH.IIa","OH.IIb","OH.Ib","All_isoGDGT","All_brGDGT","All_H.brGDGT","All_H.isoGDGT","All_OH.isoGDGT","All_OH.brGDGT","All_GDGT","Ic","Ib","Ia","IIc","IIb","IIa","IIIc","IIIb","IIIa","I","II","III","f.IIIa_5Me","f.IIIa_6Me","f.IIIa_7Me","f.IIIb_5Me","f.IIIb_6Me","f.IIIb_7Me","f.IIIc_5Me","f.IIIc_6Me","f.IIIc_7Me","f.IIa_5Me","f.IIa_6Me","f.IIa_7Me","f.IIb_5Me","f.IIb_6Me","f.IIb_7Me","f.IIc_5Me","f.IIc_6Me","f.IIc_7Me","f.Ia","f.Ib","f.Ic","f.HbrGDGT","f.HisoGDGT","BIT","GDGT0.Crenar","IIIa.IIa","Ib.Ia","TEX86","MI","MBT","MBTp","MBTp5Me","MBTp6Me","MBTm","CBT","CBTp","CBT5Me","CBT6Me","Rib","Index1","Index2","IBT","DC","IR6Me","IR.IIap","IR.IIIap","IR","CI","IR7Me","IR6_7Me","IRp6_7Me","pCren","pCren.p","MAAT_MBTp_DJ","MAAT_DJ_5Me","MAAT_soil_Naaf","MAAT_soil5Me_Naaf","MAAT_bog5Me_Naaf","MAAT_Ding","MAAT_Wang","MCQT_Ding","MAAT_Chen_Tjk","MAAT_mr_DJ","MAAT_mrs_DJ","MAAT_mr_Yang","MAAT_mr_Tibet","MAAT_LSun","MAF_MSosa","TsumL_mr_Pears1","TsumL_mr_Pears2","TgrowL_mr_Dang","LST_TEX86","MAF_meth_Raberg","MAF_full_Raberg","DeltaMBT"
"NRX2018_59",235,3658,5.11000001,5.70000001,1.05000001,2.37000001,0.08000001,0.16000001,8.48000001,6.02000001,0.14000001,0.43000001,0.01000001,0.19000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.02000015,0,0,0,0,34.02000015,0.13000001,1.61000001,2.54000001,0.24000002,3.42000002,10.81000002,0.20000002,0.57000002,14.50000002,4.28000003,14.47000006,15.27000006,0.249265137348919,0.176954732024009,0,0.00411522661324856,0.0126396239889493,0,0.000293945031037867,0.00558495029871421,0,0.150205760948534,0.167548500437029,0,0.0308641976887234,0.0696649029850166,0,0.00235155819068978,0.00470311608743482,0,0.0746619635155998,0.0473251029659387,0.00382128187615543,0,NA,1,NA,1.34135060066355,0.633858269158038,NA,NA,0.125808348357694,0.128721804987687,0.225263158643767,0.230976795133925,0.51707609247832,0.423913279030384,0.031543107114312,0.458779796392589,0.316044138495156,0,-0.0929836672317581,-0.0121268999197537,0.0642918449484439,0.258001940803096,0.5,0.527289546665514,0.415172413910107,0.463058079868735,0.157470552093979,0,0.25,0.25,NA,NA,2.39678766251603,-1.48547366065352,-6.23722102266287,-5.69446312861513,-11.2957683819682,-0.819957524262275,-8.28913872561348,-8.06280458957968,5.42505264596033,5.50800707634623,4.0978336335604,14.5898001345541,16.5332569329486,10.1860341116373,7.43377195479224,26.9312463831662,18.6301881539233,-6.38455028177006,NA,5.57177860546006,8.29788455285626,-0.00571363649015735
"NRX2018_60",239,3710,3.72000001,4.32000001,0.72000001,1.82000001,0.05000001,0.11000001,5.89000001,3.98000001,0.09000001,0.27000001,0.01000001,0.12000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.49000015,0,0,0,0,24.49000015,0.08000001,1.18000001,2.13000001,0.16000002,2.54000002,8.04000002,0.13000002,0.36000002,9.87000002,3.39000003,10.74000006,10.36000006,0.240506328049165,0.162515311785329,0,0.00367496976107613,0.0110249084665685,0,0.00040833033641284,0.00489995954532487,0,0.151898733655173,0.176398529340148,0,0.0293997552302996,0.0743160473194199,0,0.00204165004874449,0.00449162961724196,0,0.0869742750899901,0.0481829319221135,0.00326663983299322,0,NA,1,NA,1.22761193973231,0.553990612422579,NA,NA,0.138423846845097,0.141250000602604,0.246187364761575,0.248898679337525,0.500836119140865,0.436778010819577,0.0402843174949886,0.488402262042598,0.332438458366958,0,-0.0695395999340516,0.0104197794553005,0.0636452951498173,0.245161291637877,0.503317535526156,0.537313432743001,0.403242148119064,0.463428252454655,0.181431005498899,0,0.251658767763078,0.251658767763078,NA,NA,2.71221869733373,-0.827407378248474,-5.40004353588939,-4.87653591147004,-10.203943306741,-0.533542539931143,-7.64137914617785,-7.70101086295523,5.82679740342224,5.67326666853859,4.28657003615412,14.7530012475725,16.6741486663037,10.9136583551202,8.13124549205249,27.079706081382,18.8735810926894,-6.27437323815206,NA,6.13802384461508,8.76235225442571,-0.00271131457595034
"NRX2018_61",243,3763,6.10000001,5.61000001,1.10000001,2.21000001,0.06000001,0.20000001,13.26000001,6.72000001,0.13000001,0.50000001,0.01000001,0.25000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.78000015,0,0,0,0,40.78000015,0.11000001,1.46000001,3.06000001,0.26000002,3.31000002,11.71000002,0.26000002,0.63000002,19.98000002,4.63000003,15.28000006,20.87000006,0.325159390907947,0.164786659766601,0,0.00318783740857833,0.0122609124119878,0,0.000245218488553635,0.00613045632860303,0,0.149583128679807,0.137567434756373,0,0.0269740070121113,0.0541932320223398,0,0.00147130970523059,0.00490436511192607,0,0.075036782705848,0.0358018637721854,0.00269740092190755,0,NA,1,NA,1.7062339868382,0.47712418471528,NA,NA,0.113536047399941,0.116069190705249,0.184095428115838,0.239029427633864,0.714666664836267,0.490862114422538,0.157511008536861,0.553655505911316,0.373353031859226,0,-0.189703459368159,-0.0138742403085641,0.195942276120843,0.218430035090682,0.428492393045115,0.479077711393548,0.336336336500164,0.389081729392134,0.136485281262509,0,0.214246196522558,0.214246196522558,NA,NA,1.62495672308693,-2.7801987857569,-7.88434192108533,-7.3037097149519,-13.4439005609156,-1.3663730465695,-10.9615065823422,-8.58162945942115,4.63463221982409,5.19511036744074,4.11623345294176,13.2317803036104,15.1280677064662,8.23844678862525,6.06151427052793,22.8861697538518,15.9513977782808,-8.46596616659159,NA,5.44348104682813,6.8364462457924,-0.0549339995180259
"NRX2018_62",247,3815,5.14000001,4.23000001,1.00000001,1.00000001,0.07000001,0.11000001,7.29000001,3.95000001,0.10000001,0.30000001,0.01000001,0.13000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.24000015,0,0,0,0,27.24000015,0.09000001,1.32000001,2.50000001,0.18000002,2.00000002,9.37000002,0.14000002,0.40000002,11.24000002,3.91000003,11.55000006,11.78000006,0.267621144267872,0.145007341712515,0,0.00367107229990232,0.0110132161654926,0,0.000367107560386706,0.00477239387974086,0,0.188693097712777,0.155286343124341,0,0.0367107196950584,0.0367107196950584,0,0.00256975072006378,0.00403817949318183,0,0.0917767986869853,0.0484581498800028,0.00330396510662281,0,NA,1,NA,1.19957310523037,0.528000001888,NA,NA,0.143538913673611,0.14644194808582,0.224583573479561,0.296212121914027,0.521861775954333,0.553312632423834,0.182390798118797,0.517605371077769,0.462527076879782,0,-0.136109203872528,-0.00132771188744946,0.181717824607261,0.232931727980194,0.416630947706999,0.451440768513467,0.351423487808855,0.396894711505299,0.167448091425088,0,0.2083154738535,0.208315473853499,NA,NA,2.21241776481727,-1.50684661406782,-6.26441122508278,-5.72102811268398,-11.3312291358365,-0.792556367840132,-9.48069730299794,-7.78808720866936,5.41200461080756,4.71148314452193,3.68195302041509,13.6687224932339,16.1848458484278,9.43633454022794,7.41111911598535,24.1636197639668,17.9031938731836,-6.87458151660473,NA,5.81798843676656,8.2996672975295,-0.071628548434466
"NRX2018_63",251,3871,6.11000001,5.48000001,1.00000001,1.85000001,0.07000001,0.13000001,9.25000001,4.79000001,0.13000001,0.34000001,0.01000001,0.16000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.35000015,0,0,0,0,33.35000015,0.10000001,1.22000001,2.71000001,0.20000002,2.85000002,11.59000002,0.17000002,0.47000002,14.04000002,4.03000003,14.64000006,14.68000006,0.277361318392678,0.143628185560893,0,0.00389805125683035,0.0101949028027216,0,0.000299850373463941,0.00479760147767196,0,0.183208395277923,0.16431784064025,0,0.0299850076612368,0.0554722639184156,0,0.00209895081514715,0.00389805125683035,0,0.0812593702492082,0.0365817092807419,0.00299850103598875,0,NA,1,NA,1.21138912819432,0.450184503873858,NA,NA,0.120839580565939,0.123203913679229,0.196969697762078,0.247542998321375,0.581784385231686,0.545741625949761,0.148055023248832,0.599115607753413,0.4261455245145,0,-0.152587665696946,0.00514217593238265,0.174820771817949,0.201086957604757,0.434856753336193,0.472821397803587,0.341168091394347,0.400702302144827,0.149972330132863,0,0.217428376668097,0.217428376668097,NA,NA,1.53496630492094,-2.37530300538264,-7.36924239253925,-6.80045451448036,-12.7721211707748,-1.36040264345705,-9.93599720320661,-8.47178154145226,4.8818181970319,4.37038983232208,3.5965337417967,13.5593703367944,16.0179580490617,8.42347014664528,6.49065659206927,24.0658171629723,16.6042579100558,-7.15849176820768,NA,5.35502229899151,6.98252201902107,-0.050573300559297
"NRX2018_64",255,3938,5.23000001,3.07000001,0.73000001,1.00000001,0.06000001,0.07000001,6.84000001,3.09000001,0.09000001,0.21000001,0.01000001,0.09000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.75000015,0,0,0,0,23.75000015,0.06000001,0.78000001,2.42000001,0.13000002,1.73000002,8.30000002,0.10000002,0.30000002,9.93000002,3.26000003,10.16000006,10.33000006,0.287999998602105,0.13010526275723,0,0.00378947408132964,0.00884210562836565,0,0.000421053049972297,0.00378947408132964,0,0.220210525346039,0.129263157499391,0,0.0307368423321884,0.0421052633130194,0,0.00252631619457063,0.0029473688234903,0,0.101894736619612,0.0328421054767867,0.00252631619457063,0,NA,1,NA,1.19638554169546,0.322314052387132,NA,NA,0.13726315829097,0.139614561654921,0.202233251603205,0.310772164751759,0.556535684034626,0.630521059900319,0.280826606469504,0.704684483243614,0.489152338843614,0,-0.210072450562742,0.0176829295031018,0.292126557242503,0.164847163035602,0.367496340453901,0.369879518385832,0.311178248114445,0.33790455329039,0.167011732573475,0,0.183748170226951,0.183748170226951,NA,NA,1.56299700166773,-2.20976423707919,-7.15864760335575,-6.5947021948307,-12.4974689313447,-1.21679701413813,-11.5243018090486,-8.14364368726299,4.98287843078155,3.55189478024066,3.27158317211211,12.8255158249336,15.8218147775001,8.15043495549081,6.66610838677352,21.6925895890994,15.5752842717772,-7.75384843707043,NA,5.39325363689672,6.21002645617762,-0.108538913148553
"NRX2018_65",259,4006,6.97000001,5.06000001,1.04000001,1.48000001,0.07000001,0.09000001,9.51000001,4.46000001,0.13000001,0.27000001,0.01000001,0.12000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.09000015,0,0,0,0,34.09000015,0.10000001,1.16000001,3.62000001,0.16000002,2.52000002,12.03000002,0.13000002,0.40000002,13.97000002,4.88000003,14.71000006,14.50000006,0.278967438197562,0.130830155188486,0,0.00381343530149559,0.00792021146412345,0,0.000293341447814573,0.00352009414702217,0,0.204458784961314,0.148430624456891,0,0.0305074803585766,0.043414491155407,0,0.00205338837465508,0.00264007068360192,0,0.106189498212719,0.0340275742122577,0.00293341183807534,0,NA,1,NA,1.16126350762882,0.320441990827508,NA,NA,0.143150484263052,0.14541120423137,0.217178460827659,0.305572949819029,0.549544418026253,0.628666520501019,0.239487496052003,0.682473276157344,0.51691579601723,0,-0.166125740733086,0.0210510113079671,0.238320258591296,0.172009383355717,0.393016090819516,0.420615128976533,0.319255547860765,0.366153846359763,0.180099502716269,0,0.196508045409758,0.196508045409758,NA,NA,1.75320815993168,-1.73973740697011,-6.56068978228535,-6.01049396624679,-11.7176279140127,-1.05665251545227,-10.3100542164552,-7.95830176806489,5.26982644789106,4.12054270887118,3.64416251926593,13.2092402694225,15.9856937794381,8.73190867444515,7.16428202758865,22.6704606217199,16.0657671276367,-7.40537988948938,NA,6.00500148672861,6.94044457857953,-0.0883944889913695
"NRX2018_66",263,4074,8.77000001,6.01000001,1.15000001,1.38000001,0.15000001,4.65000001,11.46000001,4.76000001,0.14000001,0.17000001,0.02000001,0.08000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.96000015,0,0,0,0,44.96000015,0.22000001,1.35000001,4.65000001,4.80000002,2.53000002,14.78000002,0.10000002,0.31000002,16.22000002,6.22000003,22.11000006,16.63000006,0.254893237806184,0.105871885990196,0,0.00311387921558982,0.00378113899984051,0,0.000444840078587055,0.00177935964708844,0,0.195062277151705,0.133674377000642,0,0.0255782919520297,0.0306939502979517,0,0.00333629914367338,0.103425266781277,0,0.103425266781277,0.030026690513701,0.00489323864025832,0,NA,1,NA,1.09742895791958,0.290322582171349,NA,NA,0.138345195935236,0.139618406613737,0.224144144659817,0.270199826719636,0.547854784568273,0.699641072318181,0.158558037214676,0.729812504333815,0.591594555282964,0,-0.17395586991882,0.0266252987431833,0.273780179095691,0.157035176741118,0.440113577882973,0.406630581993734,0.293464858454421,0.347419355035588,0.186897106285896,0,0.220056788941486,0.220056788941486,NA,NA,1.17120572498176,-1.52066665044877,-6.28199277216074,-5.73820538524777,-11.3541585316508,-1.42144699196519,-10.526400685857,-8.2554473131442,5.40356757746848,4.30580962895081,3.77102758591517,13.7906806204937,16.3927936138786,8.60112768240998,7.39647148866055,24.3648132193122,16.2795596385468,-7.04761566918055,NA,6.18735505827362,5.30005448003603,-0.0460556820598191
"NRX2018_67",267,4141,7.40000001,4.24000001,0.99000001,1.33000001,0.15000001,0.17000001,11.66000001,3.86000001,0.14000001,0.16000001,0.03000001,0.14000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.81000015,0,0,0,0,34.81000015,0.27000001,1.06000001,3.21000001,0.32000002,2.32000002,11.64000002,0.17000002,0.30000002,15.52000002,4.54000003,14.28000006,15.99000006,0.334961216884683,0.110887675764632,0,0.00402183307660802,0.00459638061794148,0,0.000861821599273966,0.00402183307660802,0,0.212582590580655,0.121804079049968,0,0.0284401035832802,0.0382074117859491,0,0.00430910684727475,0.00488365438860821,0,0.0922148806712947,0.0304510199779473,0.00775639209527553,0,NA,1,NA,1.3333333327606,0.330218070622374,NA,NA,0.130422292744518,0.132207338831019,0.18350848897148,0.321074965171482,0.69140853113812,0.642809750398254,0.340399261707089,0.713961519427218,0.493758369331783,0,-0.266353776975413,0.0181832881746161,0.371637876807039,0.161927331241936,0.327056492261421,0.364261168618108,0.248711340530011,0.298232695437065,0.14414009904247,0,0.163528246130711,0.163528246130711,NA,NA,1.26369621900349,-2.79865802184697,-7.9078253562511,-7.32665316610486,-13.4745270454682,-1.43703012650043,-13.0793548578307,-8.3802854134503,4.62336298825241,3.72251367437871,3.24139328762399,12.1334099668483,14.9836685174188,7.36617495508971,6.04194963238265,19.6654697800971,14.4695490267328,-8.61764723501445,NA,5.442871901554,5.71066037661438,-0.137566476200002
"NRX2018_68",271,4208,10.64000001,4.07000001,1.13000001,0.57000001,0.14000001,0.05000001,15.16000001,2.77000001,0.15000001,0.07000001,0.03000001,0.02000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.53000015,0,0,0,0,39.53000015,0.26000001,0.87000001,3.60000001,0.19000002,1.70000002,14.71000002,0.05000002,0.22000002,17.93000002,4.73000003,16.60000006,18.20000006,0.383506196622162,0.0700733619906146,0,0.00379458662865702,0.0017708072282919,0,0.000758917528109344,0.000505945103063704,0,0.269162660501533,0.102959777246548,0,0.0285858842831297,0.0144194284805739,0,0.00354161420361138,0.00126486237820062,0,0.0910700732694027,0.0220086012319431,0.00657728330415906,0,NA,1,NA,1.21889870806404,0.241666668773148,NA,NA,0.119655957805505,0.12047885931603,0.148742138980756,0.388022969880098,0.783052575779748,0.852755216612386,0.575696293085491,0.852479989903876,0.726432866954313,0,-0.398615135124758,0.0239528730474452,0.57656360330991,0.123152710287801,0.216954023964526,0.276682529195537,0.154489682482443,0.209558823885345,0.122448979807025,0,0.108477011982263,0.108477011982263,NA,NA,-0.290277439395308,-3.89205972905522,-9.29882701937994,-8.68566978724224,-15.2886351879841,-2.42597834294784,-16.7337361834971,-9.15298933532035,3.95584906843052,1.82552748013334,2.15888187464123,10.4431571262213,14.0990817410584,4.86342343035857,4.88307129935854,14.9931192447769,11.9672148240809,-11.0775815806188,NA,5.22050563602785,4.42374899192,-0.239280830899342
"NRX2018_69",275,4278,9.78000001,5.07000001,0.93000001,0.76000001,0.16000001,0.08000001,12.44000001,2.87000001,0.12000001,0.07000001,0.02000001,0.06000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.16000015,0,0,0,0,37.16000015,0.23000001,0.87000001,3.70000001,0.24000002,1.69000002,14.85000002,0.08000002,0.19000002,15.31000002,4.80000003,16.78000006,15.58000006,0.334768567270848,0.0772335844568074,0,0.00322927905047385,0.00188374622490415,0,0.000538213399334445,0.00161463965979021,0,0.26318622095054,0.136437028781874,0,0.025026910824703,0.020452099217766,0,0.00430570531092961,0.00215285279001809,0,0.0995694293612644,0.0234122714340194,0.00618945126672719,0,NA,1,NA,1.03097643093471,0.235135137202337,NA,NA,0.129171152062011,0.130116563179376,0.170757738101991,0.35346097240484,0.673447535834568,0.86010394425219,0.452688798641273,0.874417382914854,0.730811984623725,0,-0.301029994811755,0.0297670055690421,0.446923551474716,0.11780104812094,0.275339926667466,0.341414141627725,0.187459177416774,0.263262599783471,0.142746913800833,0,0.137669963333733,0.137669963333733,NA,NA,-0.0331759053492604,-3.19966913669239,-8.41798289853935,-7.82508001759318,-14.1398612258381,-2.20201637722891,-14.0374587566488,-8.87516337637842,4.37854857155822,2.16480627660869,2.42328311261861,11.4395317828329,14.9563294159163,5.66360408588887,5.61692460339969,17.6446717800942,13.1757535472184,-9.17193488072416,NA,5.24655349949782,5.15913688408875,-0.18270323430285
"NRX2018_70",279,4340,9.07000001,4.38000001,0.64000001,0.80000001,0.11000001,0.09000001,11.36000001,2.40000001,0.10000001,0.07000001,0.02000001,0.04000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.59000015,0,0,0,0,33.59000015,0.21000001,0.79000001,3.51000001,0.20000002,1.44000002,13.45000002,0.06000002,0.17000002,13.76000002,4.51000003,15.09000006,13.99000006,0.33819589042187,0.0714498362394321,0,0.0029770767952795,0.00208395384600795,0,0.00059541559722202,0.00119083089673639,0,0.270020838627475,0.130395950891355,0,0.0190532898821675,0.0238166122782825,0,0.00327478444503669,0.00267936914552232,0,0.10449538536248,0.0235189046285253,0.00625186094260854,0,NA,1,NA,1.02304832710327,0.225071227278999,NA,NA,0.134266150933613,0.135191846976286,0.175554691230485,0.370279146476228,0.68130563612359,0.881120979798217,0.476577363495796,0.944344598260592,0.695679874527018,0,-0.311857052443646,0.0378678165216546,0.479038671909433,0.10206995117182,0.267537827644273,0.325650557880073,0.174418605124392,0.249173098494417,0.146616541587364,0,0.133768913822137,0.133768913822137,NA,NA,0.00499130080896926,-3.04880496080123,-8.22605680386828,-7.63756711980032,-13.8895562115933,-2.13966051651534,-14.3366103590179,-8.76227128580229,4.47065007162532,2.05847875125716,2.38322121080431,11.3947306060372,14.8846948825899,5.72936177597911,5.77682304101618,17.1047931952748,13.0339387268803,-9.66352188430996,NA,5.34766629392268,5.18811389571699,-0.194724455245743
"NRX2018_71",283,4403,11.08000001,5.13000001,1.28000001,0.76000001,0.16000001,0.07000001,15.77000001,3.33000001,0.15000001,0.08000001,0.02000001,0.06000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.53000015,0,0,0,0,43.53000015,0.25000001,1.23000001,4.16000001,0.23000002,2.04000002,16.21000002,0.08000002,0.23000002,19.10000002,5.64000003,18.48000006,19.41000006,0.362278887104484,0.076498966196305,0,0.00344589959759051,0.0018378132259207,0,0.000459453478775143,0.00137835997687218,0,0.254537100202606,0.117849758610672,0,0.0294050081688318,0.0174592236935703,0,0.00367562622211477,0.00160808660139644,0,0.0955662760318185,0.0282563750462105,0.00574316584283311,0,NA,1,NA,1.17828500903358,0.29567307861617,NA,NA,0.129565816920862,0.130495141500359,0.166224580558924,0.377762893741232,0.735918742556201,0.794443272995134,0.505626406208523,0.78331124263197,0.669162634154138,0,-0.336360363499111,0.0254307432629328,0.501573926293347,0.141408451512319,0.248878332809042,0.31647131423014,0.174345550079219,0.239592183812413,0.134150274297823,0,0.124439166404521,0.124439166404521,NA,NA,0.350856028628733,-3.34223694142185,-8.59935453183747,-8.00228114595167,-14.3764013864354,-1.97042337568227,-15.0136368434804,-8.72511239578881,4.29151194673133,2.45382727303988,2.51393063292696,11.059889756651,14.4684654529894,5.85761867103636,5.46581935196412,16.5774179533284,13.1907880039601,-9.9107190456442,NA,5.22598465566,5.45707704528462,-0.211538313182309
"NRX2018_72",287,4469,4.55000001,3.25000001,0.48000001,0.65000001,0.08000001,0.07000001,6.54000001,2.36000001,0.07000001,0.06000001,0.02000001,0.02000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.05000015,0,0,0,0,21.05000015,0.11000001,0.62000001,2.17000001,0.15000002,1.13000002,7.80000002,0.04000002,0.13000002,8.90000002,2.90000003,9.08000006,9.07000006,0.310688834365638,0.112114013927929,0,0.00332541612832245,0.00285035674928487,0,0.000950119233134542,0.000950119233134542,0,0.216152017937159,0.154394298662273,0,0.0228028506688633,0.0308788601125022,0,0.00380047550736003,0.00332541612832245,0,0.103087885726215,0.0294536819753894,0.00522565364447278,0,NA,1,NA,1.14102564066404,0.285714289005925,NA,NA,0.137767221346077,0.138888889593976,0.199312715879595,0.31419285027156,0.633843209651445,0.755657103487117,0.30829592465673,0.78597658129188,0.63019556034571,0,-0.204884809276189,0.0186448243426324,0.29596868412793,0.14066496347486,0.353168045047925,0.416666666880342,0.265168539853554,0.335928144105561,0.16365007579868,0,0.176584022523962,0.176584022523962,NA,NA,0.830979800641308,-2.30161508558673,-7.2754982376574,-6.70886593626662,-12.6498624854027,-1.62532927276514,-11.3809672803011,-8.39089415543686,4.92680414488823,3.69346798144797,3.36913065667603,12.5905463599724,15.3944656071131,7.33894663210353,6.56875719598651,20.6043706842919,14.8264608820442,-9.30092637284376,NA,5.53384164989832,6.61473907766992,-0.114880134391965
"NRX2018_73",291,4535,6.38000001,4.36000001,0.87000001,0.96000001,0.18000001,0.10000001,8.17000001,2.98000001,0.11000001,0.10000001,0.03000001,0.07000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.23000015,0,0,0,0,28.23000015,0.20000001,0.94000001,2.78000001,0.28000002,1.83000002,10.74000002,0.10000002,0.21000002,11.15000002,3.92000003,12.85000006,11.46000006,0.289408429563894,0.105561459233644,0,0.00389656427260061,0.00354233118911266,0,0.00106269960469696,0.00247963193864879,0,0.22600070761955,0.154445624754982,0,0.0308182786176854,0.034006376369077,0,0.00637619585701632,0.00354233118911266,0,0.0984767975638852,0.0332979102021011,0.00708466202399223,0,NA,1,NA,1.03817504648385,0.338129498783707,NA,NA,0.138859369789979,0.140401146653147,0.20081967294788,0.318181818809032,0.574291636372754,0.688496918801289,0.295798966633252,0.704216894948073,0.574944607468336,0,-0.201557194617656,0.0233898129745108,0.29716693281946,0.164995443336389,0.352529823846007,0.405959031832479,0.267264574408494,0.335312928578688,0.160415464811745,0,0.176264911923003,0.176264911923003,NA,NA,1.25865801664426,-2.25422128578917,-7.21520488535531,-6.64995898446736,-12.5712294655796,-1.37045069005031,-11.2890252872858,-8.21619775255557,4.9557377205993,3.49646124828306,3.10168616235023,12.7273822478531,15.8005703495861,7.77215889550174,6.61898909826268,21.4738576965612,15.5216436933317,-7.85442084184686,NA,5.35365981972603,6.53674132994489,-0.117362145861152
"NRX2018_74",295,4599,4.21000001,3.65000001,0.95000001,1.41000001,0.19000001,0.08000001,6.99000001,3.08000001,0.11000001,0.13000001,0.03000001,0.03000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.96000015,0,0,0,0,23.96000015,0.20000001,1.11000001,1.79000001,0.27000002,2.36000002,7.86000002,0.06000002,0.24000002,10.07000002,3.10000003,10.49000006,10.37000006,0.291736225636042,0.12854757891143,0,0.00459098536357897,0.00542570989925474,0,0.00125208722087591,0.00125208722087591,0,0.175709515177111,0.152337228178189,0,0.0396494158619611,0.0588480801825037,0,0.00792988350628203,0.00333889856006533,0,0.0747078463603432,0.0463272121473672,0.00834724577411991,0,NA,1,NA,1.28117048274511,0.620111733965856,NA,NA,0.12938230428183,0.131022823989328,0.200777203105285,0.273851591062755,0.610968292631778,0.44419783614835,0.180121860684117,0.464284027245687,0.334198357066525,0,-0.173876595282334,0.0108128701497295,0.221202957931108,0.255583127763855,0.401725791552872,0.464376590421434,0.30585898747595,0.37534857808065,0.137798306841112,0,0.200862895776436,0.200862895776436,NA,NA,2.35310581270801,-2.2555569623388,-7.21690410375756,-6.65161913061442,-12.5734455419662,-0.794893273892894,-10.5242103276509,-7.99525283794552,4.95492229962147,4.90923208794304,3.61994992843938,13.352629414153,15.7855760004618,9.13690076468452,6.61757343684282,23.7118949264698,17.3555927039925,-8.66193657112728,NA,4.92196964882932,7.38393525542367,-0.0730743879574705
